1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51
chr3:104488041_-	0.14	0.16	0.16	0.16	0.18	0.18	0.18	0.18	0.18	0.2	0.2	0.22	0.22	0.24	0.24	0.24	0.26	0.28	0.28	0.28	0.3	0.3	0.3	0.3	0.3	0.32	0.32	0.32	0.34	0.34	0.34	0.36	0.36	0.36	0.36	0.34	0.36	0.36	0.36	0.36	0.36	0.34	0.34	0.34	0.34	0.32	0.34	0.34	0.32	0.3	0.3
chr3:108078713_-	0.32	0.32	0.32	0.32	0.34	0.34	0.32	0.34	0.32	0.32	0.3	0.28	0.28	0.3	0.32	0.32	0.3	0.3	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.34	0.34	0.36	0.34	0.34	0.36	0.36	0.38	0.4	0.4	0.4	0.4	0.4	0.4	0.42	0.4	0.38	0.36	0.36	0.36	0.36	0.36	0.34	0.36	0.36	0.38
chr3:108908543_-	0.2	0.22	0.2	0.2	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.2	0.2	0.2	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.22	0.2	0.2
chr3:115958343_-	0.28	0.26	0.28	0.3	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.3	0.28	0.28	0.3	0.3	0.3	0.32	0.32	0.32	0.3	0.28	0.28	0.28	0.28	0.26	0.26	0.26	0.26	0.26	0.28	0.3	0.3	0.28	0.28	0.28	0.28	0.26	0.24	0.24	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22
chr3:130048072_-	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.2	0.2	0.18	0.16	0.14	0.14	0.12	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.06	0.06	0.06	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
chr3:133475842_-	0.22	0.22	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.18	0.18	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.16	0.16	0.16	0.18	0.2	0.2	0.2	0.2	0.18	0.2	0.2	0.18	0.16	0.16
chr3:133531782_-	0.24	0.26	0.26	0.26	0.26	0.26	0.28	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.32	0.34	0.34	0.32	0.32	0.34	0.32	0.34	0.32	0.32	0.32	0.3	0.28	0.28	0.3	0.28	0.28	0.3	0.28	0.3	0.3	0.3	0.3	0.32	0.3	0.28	0.28
chr3:135448081_+	0.08	0.08	0.08	0.08	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.02	0.04	0.04	0.04	0.04	0.04	0.04	0.06	0.08	0.08	0.08	0.08	0.08	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.08	0.08	0.08	0.08	0.08	0.1
chr3:138142564_-	0.18	0.18	0.2	0.2	0.18	0.18	0.18	0.16	0.16	0.16	0.14	0.12	0.12	0.1	0.1	0.12	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.18	0.2	0.2	0.2	0.2
chr3:14055189_+	0.26	0.26	0.26	0.24	0.24	0.24	0.22	0.24	0.26	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.2	0.22	0.22	0.2	0.2	0.18	0.16	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.16	0.18	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.18	0.18	0.18	0.2	0.22	0.22	0.22	0.2	0.22	0.22
chr3:141958628_-	0.3	0.3	0.32	0.3	0.32	0.3	0.3	0.3	0.32	0.32	0.32	0.32	0.32	0.3	0.3	0.3	0.3	0.3	0.3	0.28	0.28	0.26	0.26	0.24	0.24	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.16	0.16	0.16	0.16	0.16	0.14	0.14	0.12	0.12	0.1	0.1	0.08	0.1	0.08
chr3:144596566_+	0.3	0.3	0.3	0.32	0.3	0.3	0.3	0.3	0.3	0.3	0.32	0.32	0.34	0.34	0.34	0.32	0.3	0.3	0.3	0.3	0.3	0.32	0.32	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.32	0.3	0.3	0.32	0.3	0.28	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.26	0.26	0.24	0.24	0.22	0.22
chr3:153535735_-	0.16	0.16	0.16	0.16	0.16	0.18	0.16	0.14	0.16	0.16	0.16	0.18	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.26	0.26	0.24	0.26	0.28	0.3	0.3	0.28	0.28	0.28	0.3	0.28	0.3	0.3	0.3	0.3
chr3:153610955_-	0.46	0.44	0.44	0.44	0.46	0.48	0.46	0.46	0.46	0.44	0.44	0.46	0.46	0.44	0.44	0.44	0.44	0.46	0.48	0.48	0.46	0.44	0.46	0.46	0.44	0.44	0.44	0.44	0.44	0.42	0.44	0.46	0.46	0.44	0.44	0.46	0.44	0.42	0.4	0.4	0.4	0.38	0.4	0.42	0.42	0.42	0.44	0.46	0.44	0.44	0.42
chr3:22113843_+	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.18	0.18	0.18	0.16	0.16	0.16	0.14	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.1	0.1	0.1	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
chr3:22181550_+	0.1	0.12	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.08	0.1	0.1	0.1	0.12	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.12	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.14	0.14	0.14	0.14	0.16	0.16	0.16
chr3:27486047_-	0.14	0.14	0.14	0.12	0.12	0.14	0.12	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.2	0.22	0.24	0.26	0.26	0.26	0.24	0.24	0.22	0.22	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.28	0.26	0.26	0.26	0.26	0.28	0.28	0.28	0.3	0.3	0.32
chr3:34023429_+	0.12	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.14	0.14	0.14	0.14	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.12	0.14	0.12	0.12
chr3:35848283_+	0.3	0.28	0.28	0.28	0.28	0.3	0.28	0.26	0.28	0.3	0.32	0.3	0.32	0.32	0.34	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.3	0.28	0.28	0.28	0.3	0.3	0.32	0.34	0.36	0.36	0.36	0.38	0.38	0.38	0.36	0.36	0.36	0.36	0.36	0.36	0.34	0.32	0.32	0.3	0.3	0.3
chr3:41600384_+	0.34	0.34	0.32	0.32	0.3	0.32	0.34	0.34	0.34	0.32	0.32	0.32	0.34	0.36	0.36	0.34	0.36	0.36	0.38	0.38	0.38	0.4	0.38	0.38	0.36	0.36	0.34	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.34	0.36	0.38	0.36	0.36	0.34	0.36	0.34	0.34	0.34	0.34	0.34	0.34	0.34
chr3:53470773_+	0.14	0.14	0.16	0.16	0.16	0.16	0.18	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.22	0.2	0.18	0.18	0.2	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24
chr3:55199384_+	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.28	0.28	0.26	0.24	0.24	0.24	0.24	0.24	0.26	0.24	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.24	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18
chr3:59145866_+	0.2	0.22	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.2	0.2	0.2	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.2	0.2	0.18	0.18	0.18	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.22	0.22	0.2	0.2	0.22	0.22	0.22	0.22	0.24	0.26	0.26	0.24	0.26	0.26
chr3:63984558_+	0.28	0.28	0.28	0.28	0.28	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.22	0.2	0.18	0.18	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.18	0.18	0.16	0.16	0.18	0.2	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.16	0.16	0.16	0.16	0.16	0.16
chr3:67035543_+	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.1	0.08	0.08	0.08	0.08	0.06	0.06	0.08	0.08	0.1	0.1	0.1	0.12	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.14	0.14	0.14	0.14	0.16	0.16	0.16
chr3:88400565_-	0.1	0.08	0.08	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.14	0.16	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.2	0.2	0.2	0.18	0.18	0.18	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12
chr3:88688361_+	0.16	0.16	0.16	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.14	0.14	0.14	0.14	0.16	0.16	0.18	0.18	0.2	0.18	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1
chr3:8940470_-	0.2	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.1	0.12	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.18	0.18	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.1	0.12	0.12	0.12	0.12
chr3:95464020_+	0.14	0.14	0.16	0.16	0.16	0.16	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.2	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2
chr3:9563044_-	0.24	0.24	0.24	0.22	0.2	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.24	0.22	0.24	0.24	0.22	0.2	0.2	0.2	0.18	0.2	0.2	0.2	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.2	0.22	0.22	0.22	0.22	0.22	0.2
chr4:101575530_+	0.26	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.26	0.26	0.26	0.28	0.3	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.34	0.34	0.34	0.34	0.32	0.3	0.3	0.28	0.28	0.3	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28
chr4:103127340_+	0.3	0.32	0.32	0.34	0.36	0.38	0.38	0.4	0.4	0.4	0.4	0.4	0.4	0.42	0.44	0.44	0.44	0.44	0.46	0.46	0.46	0.48	0.5	0.5	0.52	0.5	0.52	0.52	0.52	0.54	0.54	0.56	0.56	0.58	0.58	0.58	0.56	0.58	0.56	0.56	0.54	0.52	0.5	0.48	0.48	0.46	0.46	0.46	0.46	0.48	0.46
chr4:106608883_-	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.02	0.02	0.02	0.02	0.04	0.04	0.04	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.1	0.1	0.1
chr4:11071731_-	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.16	0.14	0.14	0.14	0.14	0.16	0.16	0.18	0.18	0.2	0.22	0.22	0.22	0.22	0.2	0.18	0.18	0.2	0.2	0.22	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24
chr4:11378497_-	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.14	0.14	0.16	0.18	0.18	0.18	0.16	0.16	0.16	0.14	0.12	0.12	0.12	0.12	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.12	0.12	0.12	0.14	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
chr4:11573184_+	0.24	0.24	0.26	0.26	0.28	0.28	0.28	0.28	0.28	0.28	0.3	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.26	0.26	0.26	0.26	0.24	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.22	0.2	0.2	0.18	0.18	0.18
chr4:117055947_+	0.4	0.42	0.42	0.42	0.42	0.44	0.42	0.42	0.44	0.46	0.46	0.46	0.46	0.46	0.44	0.44	0.42	0.4	0.42	0.42	0.4	0.4	0.38	0.36	0.36	0.36	0.36	0.34	0.32	0.34	0.34	0.32	0.32	0.32	0.32	0.32	0.3	0.28	0.3	0.3	0.28	0.3	0.3	0.3	0.3	0.3	0.3	0.32	0.32	0.32	0.34
chr4:118447620_-	0.12	0.12	0.12	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.2	0.2	0.18	0.16	0.16	0.16	0.16	0.14	0.14	0.14	0.14	0.12
chr4:120998681_-	0.04	0.04	0.06	0.06	0.08	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.18	0.18	0.18	0.18	0.16
chr4:121194304_-	0.28	0.3	0.32	0.32	0.32	0.32	0.32	0.3	0.3	0.32	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.32	0.32	0.32	0.32	0.3	0.32	0.32	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.28	0.3	0.3	0.3	0.3	0.28	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.2	0.2
chr4:121202817_-	0.22	0.24	0.26	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.26	0.24	0.24	0.22	0.22	0.2	0.2	0.2	0.18	0.18	0.18	0.18	0.18	0.16	0.16	0.16	0.16	0.16	0.14	0.12	0.1	0.1	0.12	0.12	0.1	0.12	0.14
chr4:123530604_-	0.16	0.16	0.16	0.14	0.12	0.12	0.14	0.14	0.14	0.14	0.14	0.12	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.2	0.2	0.2	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.2	0.22	0.22	0.24
chr4:123618638_-	0.46	0.46	0.46	0.44	0.44	0.42	0.42	0.4	0.4	0.38	0.38	0.36	0.36	0.34	0.34	0.34	0.36	0.34	0.34	0.32	0.32	0.32	0.34	0.32	0.32	0.32	0.32	0.3	0.3	0.28	0.3	0.3	0.3	0.28	0.28	0.26	0.26	0.24	0.26	0.26	0.26	0.26	0.26	0.26	0.28	0.3	0.32	0.3	0.3	0.3	0.3
chr4:123818736_+	0.14	0.14	0.14	0.16	0.18	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.16	0.18	0.18	0.18	0.2	0.2	0.22	0.2	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.18	0.18	0.2	0.2	0.22	0.22	0.24	0.24	0.26	0.28	0.28	0.28
chr4:124756202_+	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.14	0.12	0.12	0.1	0.1	0.1	0.12	0.12	0.1	0.08	0.1	0.1	0.1	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.1	0.1	0.1	0.1	0.1
chr4:128729927_+	0.32	0.3	0.3	0.3	0.3	0.3	0.3	0.28	0.26	0.26	0.26	0.24	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.16	0.16	0.16	0.16	0.14	0.14	0.12	0.12	0.1	0.1	0.1	0.1	0.08	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.04	0.04	0.04	0.04	0.04	0.04	0.04
chr4:129824407_+	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.2	0.2	0.2	0.18	0.18	0.2	0.18	0.16	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.08	0.1	0.1	0.1	0.1	0.08
chr4:130764047_+	0.28	0.28	0.28	0.28	0.28	0.28	0.26	0.26	0.24	0.26	0.26	0.28	0.3	0.28	0.28	0.3	0.28	0.28	0.28	0.28	0.3	0.3	0.28	0.3	0.3	0.3	0.28	0.28	0.28	0.26	0.26	0.26	0.28	0.3	0.3	0.3	0.32	0.32	0.32	0.32	0.34	0.32	0.32	0.34	0.34	0.32	0.3	0.32	0.32	0.32	0.32
chr4:132190911_-	0.18	0.18	0.18	0.18	0.16	0.16	0.16	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.2	0.2	0.18	0.16	0.16	0.18	0.2	0.18	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.2	0.22	0.22	0.22	0.22	0.2	0.22	0.22	0.22	0.22	0.22	0.24	0.24
chr4:132335934_-	0.38	0.4	0.4	0.4	0.42	0.44	0.42	0.4	0.4	0.42	0.42	0.4	0.4	0.38	0.36	0.36	0.38	0.36	0.36	0.36	0.34	0.36	0.38	0.38	0.36	0.36	0.34	0.36	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.36	0.36	0.36	0.34	0.32	0.34	0.32	0.32	0.32	0.34	0.32	0.32	0.32	0.32	0.3	0.3
chr4:133142755_+	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.12	0.14	0.14	0.16	0.18	0.18	0.18	0.18	0.18	0.16	0.14	0.16	0.18	0.2	0.2	0.2	0.22	0.2	0.22	0.22	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.26
chr4:134135287_-	0.1	0.1	0.12	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.16	0.16	0.16	0.14	0.14	0.12	0.1	0.12	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.18
chr4:136530949_+	0.2	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.16	0.18	0.16	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.16	0.18	0.2	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.26	0.28	0.3	0.3	0.28
chr4:138239647_+	0.3	0.3	0.32	0.34	0.36	0.38	0.38	0.4	0.38	0.38	0.36	0.38	0.36	0.34	0.32	0.34	0.36	0.36	0.34	0.34	0.34	0.34	0.34	0.34	0.32	0.34	0.32	0.32	0.32	0.32	0.32	0.3	0.3	0.28	0.3	0.3	0.3	0.32	0.32	0.32	0.3	0.32	0.34	0.36	0.36	0.36	0.36	0.34	0.36	0.38	0.38
chr4:139353110_+	0.3	0.3	0.3	0.3	0.3	0.3	0.28	0.28	0.28	0.28	0.3	0.3	0.3	0.28	0.26	0.26	0.26	0.26	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.26	0.26	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.24	0.26	0.26	0.26	0.26	0.26	0.26	0.24	0.22	0.22	0.22	0.24	0.26	0.26	0.24	0.24
chr4:141135041_-	0.08	0.08	0.06	0.06	0.06	0.06	0.04	0.04	0.04	0.04	0.04	0.04	0.06	0.06	0.06	0.06	0.04	0.06	0.04	0.04	0.04	0.04	0.06	0.08	0.08	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16
chr4:14614746_-	0.3	0.3	0.3	0.3	0.32	0.3	0.32	0.32	0.32	0.32	0.3	0.3	0.32	0.32	0.34	0.34	0.34	0.34	0.34	0.36	0.36	0.34	0.34	0.34	0.34	0.32	0.34	0.34	0.36	0.36	0.36	0.34	0.36	0.36	0.34	0.34	0.34	0.34	0.34	0.32	0.32	0.32	0.32	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34
chr4:146515057_+	0.14	0.14	0.14	0.14	0.14	0.12	0.14	0.14	0.14	0.14	0.16	0.16	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24
chr4:149068504_-	0.36	0.38	0.38	0.38	0.36	0.36	0.38	0.38	0.36	0.36	0.38	0.36	0.38	0.38	0.4	0.42	0.44	0.42	0.44	0.44	0.42	0.4	0.38	0.36	0.36	0.36	0.36	0.38	0.38	0.38	0.38	0.36	0.36	0.36	0.38	0.38	0.4	0.4	0.38	0.36	0.34	0.36	0.36	0.36	0.38	0.38	0.38	0.36	0.36	0.36	0.34
chr4:149356139_-	0.2	0.2	0.2	0.22	0.2	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.22	0.2	0.22	0.24	0.22	0.22	0.2	0.2	0.22	0.22	0.22	0.24	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.22	0.24	0.24
chr4:149398342_-	0.46	0.46	0.44	0.44	0.44	0.42	0.44	0.42	0.4	0.4	0.4	0.4	0.38	0.38	0.4	0.42	0.4	0.38	0.38	0.38	0.4	0.4	0.4	0.38	0.38	0.36	0.34	0.34	0.34	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.3	0.3	0.3	0.3	0.3	0.3	0.28	0.28	0.28	0.26	0.26	0.24	0.26
chr4:151662688_-	0.34	0.34	0.34	0.34	0.36	0.36	0.36	0.38	0.38	0.36	0.36	0.36	0.36	0.36	0.36	0.34	0.36	0.36	0.38	0.36	0.36	0.36	0.36	0.38	0.36	0.34	0.34	0.34	0.32	0.3	0.32	0.32	0.32	0.32	0.32	0.3	0.28	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.18
chr4:155529469_+	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.2	0.2	0.22	0.22	0.22	0.2	0.22	0.24	0.24	0.24	0.24	0.22
chr4:32829101_-	0.3	0.28	0.28	0.3	0.28	0.28	0.3	0.3	0.3	0.3	0.3	0.3	0.28	0.26	0.26	0.26	0.26	0.26	0.28	0.28	0.28	0.28	0.26	0.24	0.22	0.24	0.24	0.22	0.22	0.2	0.2	0.18	0.16	0.18	0.2	0.2	0.2	0.22	0.24	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.26
chr4:33352971_+	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.22	0.22	0.22	0.2	0.18	0.18	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.18	0.18	0.2	0.2	0.22	0.22	0.24	0.22	0.2	0.22	0.22	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.18	0.18	0.18	0.16
