ID	strand	Average MAPQ	Counts_Unique	Counts_Multimappers_All	Counts_Multimappers_Scaled	Counts_Multimappers_BestMapping	Multimaped Reads %	Control:Counts_Unique	Control:Counts_Multimappers_All	Control:Counts_Multimappers_Scaled	Control:Counts_Multimappers_BestMapping	Same Strand: Host_gene_name	Same Strand: Host_gene_ensembl_id	Same Strand: RNA_type	Same Strand: Repeat_Type	Same Strand: Intron Exon	Same Strand: RNA_type_Classification	Same Strand: ncRNA_Classification	Opposite Strand: Host_gene_name	Opposite Strand: Host_gene_ensembl_id	Opposite Strand: RNA_type	Opposite Strand: Repeat_Type	Opposite Strand: Intron Exon	Opposite Strand: RNA_type_Classification	Opposite Strand: ncRNA_Classification	Both Strand: RNA_type_Classification	MM_number	MM_Alt_Peaktype	MM_Same_Peaktype	MM_biotype	MM_Prec_Alt_Peaktype	MM_Alt_Alignments	iCount_peak
chr19:3509980-3510178	-		19	109	53.32	58	82.5688073394495	0	1	0.5	0	Ppp6r3	ENSMUSG00000024908	protein_coding		intron	protein_coding: Intron					Simple_repeat,Low_complexity		Repeat Element		Antisense Feature							0
chr19:3510266-3510391	-		5	72	32.65	30	93.0555555555556	0	1	0.5	1	Ppp6r3	ENSMUSG00000024908	protein_coding		intron	protein_coding: Intron					Low_complexity		Repeat Element		Antisense Feature							0
chr19:36349536-36349590	-		5	5	5	5	0	0	0	0	0						no Feature		Pcgf5	ENSMUSG00000024805	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr19:36933400-36933438	+		6	6	6	6	0	0	0	0	0	Btaf1	ENSMUSG00000040565	protein_coding	SINE	intron	Repeat Element							no Feature		Repeat Element							0
chr19:36946763-36946801	+		31	31	31	31	0	1	1	1	1	Btaf1	ENSMUSG00000040565	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr19:37146544-37146587	-		6	6	6	6	0	0	0	0	0	Cpeb3	ENSMUSG00000039652	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr19:37814383-37814447	-		8	11	8.57	9	27.2727272727273	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr19:38130644-38130689	-		5	6	5	5	16.6666666666667	0	0	0	0						no Feature					Low_complexity		Repeat Element		Antisense Feature							0
chr19:38687321-38687367	+		6	9	7.25	8	33.3333333333333	0	0	0	0	Plce1	ENSMUSG00000024998	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr19:38809974-38810007	+		6	10	7.42	7	40	0	0	0	0				SINE		Repeat Element		Noc3l	ENSMUSG00000024999	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr19:40119708-40119871	+		35	131	54.51	48	73.2824427480916	1	4	1.56	2				LINE		Repeat Element							no Feature		Repeat Element							1
chr19:40957358-40957389	+		6	6	6	6	0	0	0	0	0				LTR		Repeat Element		Blnk	ENSMUSG00000061132	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr19:41381488-41381537	+		5	13	5	5	61.5384615384615	0	0	0	0				Simple_repeat		Repeat Element		Pik3ap1	ENSMUSG00000025017	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr19:41783151-41783197	-		5	6	5.5	5	16.6666666666667	0	0	0	0	Arhgap19	ENSMUSG00000025154	protein_coding		intron	protein_coding: Intron					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr19:41829616-41829671	+		7	12	8.49	10	41.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:42178220-42178263	-		7	14	7.8	8	50	0	0	0	0						no Feature		Zfyve27	ENSMUSG00000018820	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr19:42460910-42460955	-		6	14	6.3	7	57.1428571428571	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							1
chr19:42522550-42522600	+		52	52	52	52	0	1	1	1	1	R3hcc1l	ENSMUSG00000025184	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr19:43481354-43481417	-		26	36	27.21	27	27.7777777777778	0	0	0	0						no Feature		Cnnm1	ENSMUSG00000025189	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr19:43625677-43625729	+		18	19	18	18	5.26315789473684	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:44386327-44386378	+		17	34	23.08	24	50	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:4458497-4458542	+		7	28	9.83	12	75	0	0	0	0				Simple_repeat		Repeat Element		Syt12	ENSMUSG00000049303	protein_coding	SINE	intron	Repeat Element		Repeat Element							0
chr19:44715788-44715839	+		10	18	10.81	11	44.4444444444444	1	1	1	1				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:44849055-44849111	+		12	15	13	13	20	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:44966967-44967006	+		27	27	27	27	0	0	0	0	0	Slf2	ENSMUSG00000036097	protein_coding		exon	protein_coding: exon		4930414N06Rik	ENSMUSG00000118204	lncRNA			lncRNA		protein_coding: exon							0
chr19:45759258-45759298	-		6	7	6.5	7	14.2857142857143	0	0	0	0	Oga	ENSMUSG00000025220	protein_coding		intron	protein_coding: Intron					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr19:45994565-45994600	-		5	7	5.22	5	28.5714285714286	0	0	0	0	Armh3,tRNA-Lys-AAG	ENSMUSG00000039901	protein_coding,tRNA		intron	ncRNA	tRNA						no Feature	tRNA	ncRNA							0
chr19:46125624-46125699	+		23	25	24	23	8	0	0	0	0	Gm50306	ENSMUSG00000117703	lncRNA	SINE,Simple_repeat		Repeat Element					LINE		Repeat Element		Repeat Element							0
chr19:46151109-46151151	+		7	8	7.5	7	12.5	0	0	0	0				Simple_repeat		Repeat Element					SINE		Repeat Element		Repeat Element							0
chr19:46499379-46499416	-		7	7	7	7	0	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr19:46859326-46859365	+		55	55	55	55	0	1	1	1	1	Cnnm2	ENSMUSG00000064105	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr19:47043341-47043384	-		48	48	48	48	0	1	1	1	1	Pcgf6	ENSMUSG00000025050	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							1
chr19:47462670-47462722	+		5	59	5.03	5	91.5254237288136	0	1	0	0				Satellite		Repeat Element		Sh3pxd2a	ENSMUSG00000053617	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr19:48247046-48247089	-		5	10	5.04	5	50	0	0	0	0						no Feature		Sorcs3	ENSMUSG00000063434	protein_coding	LTR,Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr19:48692675-48692743	+		5	5	5	5	0	0	0	0	0	Sorcs3	ENSMUSG00000063434	protein_coding	LINE,Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr19:5038301-5038364	-		41	41	41	41	0	1	1	1	1	tRNA-Ser-AGY		tRNA			ncRNA	tRNA						no Feature	tRNA	ncRNA							0
chr19:50796270-50796320	-		8	10	8.5	9	20	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr19:50923442-50923489	-		8	10	8.6	10	20	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr19:51142471-51142781	-		40	289	69.63	59	86.159169550173	1	12	2.06	1	LSU-rRNA_Hsa		rRNA			ncRNA	rRNA						no Feature	rRNA	ncRNA	582	0	582	rRNA	0	BK000964.3:9764-10781_rRNA, chr10:105238136-105238549_rRNA, chr11:33754701-33754969_rRNA, chr12:99645070-99645678_rRNA, chr13:44869571-44869927_rRNA, chr14:104715980-104716087_rRNA, chr14:50466175-50466271_rRNA, chr14:50466339-50466455_rRNA, chr15:86195064-86195320_rRNA, chr2:13878792-13879077_rRNA, chr3:37481504-37481769_rRNA, chr5:143154631-143154864_rRNA, chr6:109505115-109505456_rRNA, chr6:145932747-145932817_rRNA	0
chr19:5124179-5124235	+		6	12	7.37	9	50	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:52027039-52027108	-		6	7	6.33	6	14.2857142857143	0	0	0	0						no Feature					LTR,Simple_repeat		Repeat Element		Antisense Feature							0
chr19:52236630-52236685	+		8	12	8.32	8	33.3333333333333	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:52512001-52512047	+		5	64	5.86	7	92.1875	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:52525069-52525128	-		10	32	15.48	16	68.75	0	0	0	0				Satellite		Repeat Element							no Feature		Repeat Element							0
chr19:53043812-53043870	+		19	25	20.36	20	24	0	0	0	0				Simple_repeat		Repeat Element					DNA		Repeat Element		Repeat Element							0
chr19:53149375-53149417	+		59	59	59	59	0	1	1	1	1	Add3	ENSMUSG00000025026	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr19:53347748-53347796	+		6	6	6	6	0	0	0	0	0	Mxi1	ENSMUSG00000025025	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr19:53381671-53381738	-		41	41	41	41	0	2	2	2	2	Smndc1	ENSMUSG00000025024	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							1
chr19:53964440-53964495	+		5	5	5	5	0	0	0	0	0	Shoc2	ENSMUSG00000024976	protein_coding	SINE,Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr19:54181979-54182044	+		13	17	14.18	13	23.5294117647059	0	0	0	0				Simple_repeat		Repeat Element					SINE		Repeat Element		Repeat Element							0
chr19:54537054-54537114	+		5	19	5.42	5	73.6842105263158	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:5458162-5458208	-		5	14	5.79	6	64.2857142857143	0	0	0	0						no Feature					LTR		Repeat Element		Antisense Feature							0
chr19:54671212-54671256	-		7	7	7	7	0	0	0	0	0				LINE		Repeat Element							no Feature		Repeat Element							0
chr19:54825589-54825635	+		5	6	5	5	16.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:5490529-5490574	+		48	55	51.5	51	12.7272727272727	3	3	3	3	Cfl1	ENSMUSG00000056201	protein_coding		exon	protein_coding: exon							no Feature		protein_coding: exon							0
chr19:55302030-55302074	+		7	63	7.03	7	88.8888888888889	0	0	0	0				Simple_repeat		Repeat Element		Zdhhc6	ENSMUSG00000024982	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr19:55481550-55481609	-		8	12	9.52	10	33.3333333333333	0	0	0	0						no Feature		Vti1a	ENSMUSG00000024983	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr19:56903284-56903332	+		5	8	5.33	5	37.5	0	0	0	0	Vwa2	ENSMUSG00000025082	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr19:57018306-57018375	+		8	15	9	9	46.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr19:57715186-57715244	+		6	9	6.01	6	33.3333333333333	0	0	0	0	Atrnl1	ENSMUSG00000054843	protein_coding	Low_complexity	intron	Repeat Element							no Feature		Repeat Element							0
chr19:5796290-5796341	-		39	39	39	39	0	1	1	1	1	Malat1	ENSMUSG00000092341	lncRNA			lncRNA							no Feature		lncRNA							1
chr19:57996794-57996877	+		42	55	44.69	44	23.6363636363636	0	1	0.01	0	Atrnl1	ENSMUSG00000054843	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr19:5801287-5801329	-		40	40	40	40	0	1	1	1	1	Malat1	ENSMUSG00000092341	lncRNA			lncRNA							no Feature		lncRNA							1
chr19:58049813-58049850	+		9	9	9	9	0	0	0	0	0	Atrnl1	ENSMUSG00000054843	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr19:58811323-58811364	+		9	11	9.51	10	18.1818181818182	0	0	0	0						no Feature		Hspa12a	ENSMUSG00000025092	protein_coding	LTR	intron	Repeat Element		Antisense Feature							0
chr19:5899096-5899148	+		6	6	6	6	0	0	0	0	0				Simple_repeat		Repeat Element		Dpf2	ENSMUSG00000024826	protein_coding	SINE	intron	Repeat Element		Repeat Element							0
chr19:59184536-59184570	+		5	7	5.62	5	28.5714285714286	0	0	0	0						no Feature					LINE		Repeat Element		Antisense Feature							0
chr19:59693392-59693422	+		5	5	5	5	0	0	0	0	0						no Feature							no Feature		no Feature							0
chr19:60103368-60103424	-		5	7	5.5	5	28.5714285714286	0	0	0	0						no Feature					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr19:60142946-60143011	-		9	18	11.3	10	50	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr19:7219463-7219513	+		9	10	9.2	10	10	0	0	0	0						no Feature					SINE		Repeat Element		Antisense Feature							0
chr19:8905422-8905478	+		8	21	11	10	61.9047619047619	0	0	0	0	Ganab	ENSMUSG00000071650	protein_coding	Simple_repeat	intron	Repeat Element					SINE		Repeat Element		Repeat Element							0
chr19:8922010-8922050	+		60	61	60.5	60	1.63934426229508	2	2	2	2	B3gat3	ENSMUSG00000071649	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr19:8971261-8971318	+		40	40	40	40	0	1	1	1	1	Eef1g	ENSMUSG00000071644	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr19:8979429-8979474	+		47	47	47	47	0	3	3	3	3						no Feature					SINE		Repeat Element		Antisense Feature							1
chr19:9045292-9045330	+		7	8	7.2	7	12.5	0	0	0	0	Ahnak	ENSMUSG00000069833	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr2:10147979-10148054	-		13	15	13.6	14	13.3333333333333	0	0	0	0				SINE		Repeat Element					Simple_repeat,Low_complexity		Repeat Element		Repeat Element							0
chr2:101672934-101673004	-		43	49	45.08	47	12.2448979591837	0	0	0	0						no Feature					Low_complexity		Repeat Element		Antisense Feature							0
chr2:102078253-102078304	+		7	18	9.48	9	61.1111111111111	0	0	0	0				SINE,Simple_repeat		Repeat Element		Ldlrad3	ENSMUSG00000048058	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr2:10212572-10212618	+		5	9	6.29	7	44.4444444444444	0	0	0	0	Itih5	ENSMUSG00000025780	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr2:102297646-102297693	+		7	42	7.28	7	83.3333333333333	0	1	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr2:102794580-102794640	+		7	12	7	7	41.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr2:102829371-102829471	-		10	219	63.95	76	95.4337899543379	0	7	2	1	Cd44,LSU-rRNA_Hsa	ENSMUSG00000005087	protein_coding,rRNA		intron	ncRNA	rRNA						no Feature	rRNA	ncRNA	308	0	308	rRNA	0	BK000964.3:12331-12430_rRNA, chr1:102628184-102628339_rRNA, chr16:35981657-35981823_rRNA, chr17:70963657-70963898_rRNA, chr9:123462027-123462192_rRNA	0
chr2:102897983-102898064	+		12	23	13.6	14	47.8260869565217	0	0	0	0	Gm23731	ENSMUSG00000065683	snRNA			ncRNA	snRNA	Cd44	ENSMUSG00000005087	protein_coding		intron	protein_coding: Intron	snRNA	ncRNA	2	0	2	snRNA	0	chr3:123743299-123743380_snRNA	0
chr2:10297167-10297220	-		6	10	7.67	8	40	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr2:103002759-103002811	+		6	10	7.16	7	40	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr2:103086254-103086299	+		7	7	7	7	0	0	0	0	0	Apip	ENSMUSG00000010911	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr2:103984028-103984074	+		6	13	6.95	7	53.8461538461538	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr2:104487446-104487497	-		24	24	24	24	0	1	1	1	1	Hipk3	ENSMUSG00000027177	protein_coding		intron	protein_coding: Intron					Low_complexity		Repeat Element		Antisense Feature							0
chr2:104828766-104828807	-		54	54	54	54	0	1	1	1	1						no Feature							no Feature		no Feature							0
chr2:104846796-104846851	-		37	37	37	37	0	1	1	1	1	Prrg4	ENSMUSG00000027171	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr2:104912161-104912190	-		6	6	6	6	0	0	0	0	0						no Feature		Ccdc73	ENSMUSG00000045106	protein_coding	LINE	intron	Repeat Element		Antisense Feature							0
chr2:105010973-105011022	-		67	67	67	67	0	1	1	1	1	Eif3m	ENSMUSG00000027170	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr2:105357553-105357613	+		13	60	16.11	13	78.3333333333333	0	2	0.02	0	Them7	ENSMUSG00000055312	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr2:105438505-105438567	-		5	80	10.55	8	93.75	0	4	0.31	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr2:10879576-10879648	+		6	16	9.62	12	62.5	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr2:109262091-109262133	-		51	51	51	51	0	2	2	2	2	Mettl15	ENSMUSG00000057234	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr2:109296677-109296714	+		85	85	85	85	0	3	3	3	3	Kif18a	ENSMUSG00000027115	protein_coding		exon	protein_coding: exon							no Feature		protein_coding: exon							1
chr2:109414002-109414037	+		6	7	6.5	7	14.2857142857143	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr2:109932727-109932765	+		54	85	69.5	74	36.4705882352941	2	2	2	2	Lgr4	ENSMUSG00000050199	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr2:110945933-110945986	-		48	48	48	48	0	1	1	1	1	Ano3	ENSMUSG00000074968	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr2:111923051-111923075	+		7	9	8	7	22.2222222222222	0	0	0	0				LINE		Repeat Element							no Feature		Repeat Element							0
chr2:112005849-112005900	-		14	32	16.63	17	56.25	0	0	0	0	Olfr1310	ENSMUSG00000108827	protein_coding		exon	protein_coding: exon					LTR		Repeat Element		protein_coding: exon							0
chr2:112071331-112071369	-		5	6	5.5	6	16.6666666666667	0	1	0	0	Olfr1313	ENSMUSG00000074946	protein_coding		exon	protein_coding: exon					SINE		Repeat Element		protein_coding: exon							0
chr2:112533859-112533906	+		60	60	60	60	0	2	2	2	2						no Feature							no Feature		no Feature							0
chr2:112620266-112620327	-		5	10	7.33	8	50	0	1	0.2	0				SINE		Repeat Element		Aven	ENSMUSG00000003604	protein_coding	Simple_repeat	intron	Repeat Element		Repeat Element							0
chr2:112809867-112809923	-		5	11	5.34	5	54.5454545454545	0	0	0	0	Ryr3	ENSMUSG00000057378	protein_coding		intron	protein_coding: Intron					LINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr2:113296108-113296162	+		5	9	5.27	5	44.4444444444444	0	0	0	0	Tmco5b	ENSMUSG00000041255	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr2:113672923-113672981	+		7	156	8.63	11	95.5128205128205	0	9	0.08	1	Fmn1,4.5SRNA	ENSMUSG00000044042	protein_coding,scRNA		intron	ncRNA	scRNA						no Feature	scRNA	ncRNA	773	46	727	scRNA, Repeat Element	5.95084087968952	chr1:103844668-103844707_scRNA, chr1:131642505-131642570_scRNA, chr12:119325165-119325243_scRNA, chr13:64559793-64559859_scRNA, chr14:115997637-115997693_scRNA, chr15:49463960-49464000_scRNA, chr16:27336696-27336762_scRNA, chr16:52058453-52058515_scRNA, chr16:66489899-66489945_scRNA, chr17:12694216-12694258_scRNA, chr17:47060596-47060659_scRNA, chr17:6792729-6792761_scRNA, chr2:116630192-116630243_Repeat Element, chr2:9262454-9262513_scRNA, chr3:103591469-103591532_scRNA, chr4:119525496-119525537_scRNA, chr4:132281343-132281399_scRNA, chr4:35312152-35312215_scRNA, chr4:83329303-83329366_scRNA, chr5:67051245-67051290_scRNA, chr7:126228197-126228229_scRNA, chr9:45736390-45736432_scRNA, chr9:94843308-94843348_scRNA	0
chr2:113744760-113744781	+		7	7	7	7	0	0	0	0	0						no Feature							no Feature		no Feature							0
chr2:114103500-114103540	+		6	11	6.87	6	45.4545454545455	0	0	0	0				SINE		Repeat Element		Aqr	ENSMUSG00000040383	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr2:114575720-114575777	-		12	17	12.92	13	29.4117647058824	0	0	0	0	Dph6	ENSMUSG00000057147	protein_coding		intron	protein_coding: Intron					LINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr2:114966195-114966222	+		5	5	5	5	0	0	0	0	0	Gm13974	ENSMUSG00000085222	lncRNA			lncRNA		Gm28494	ENSMUSG00000101448	lncRNA	LINE		Repeat Element		Antisense Feature							0
chr2:11597633-11597683	-		47	47	47	47	0	2	2	2	2	Rbm17	ENSMUSG00000037197	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr2:116630192-116630243	+		6	97	6.78	6	93.8144329896907	0	6	0.05	0				LTR		Repeat Element							no Feature		Repeat Element							0
chr2:116663062-116663113	+		8	15	8.51	8	46.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr2:117248271-117248366	+		8	17	8.44	8	52.9411764705882	0	0	0	0	Gm25189	ENSMUSG00000065845	snRNA			ncRNA	snRNA						no Feature	snRNA	ncRNA							0
chr2:118112753-118112806	+		9	16	10.67	10	43.75	0	0	0	0	Thbs1	ENSMUSG00000040152	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr2:118612473-118612527	-		6	7	6.03	6	14.2857142857143	0	0	0	0						no Feature		Bub1b	ENSMUSG00000040084	protein_coding	SINE	intron	Repeat Element		Antisense Feature							0
